BKTXT,TCODE,AEDAT,VGART,FLS_RSTO,MANDT,EXNUM,BLA2D,GTS_CUSREF_NO,USNAM,MSR_ACTIVE,CPUTM,TCODE2,BLAUM,MJAHR,CPUDT,LE_VBELN,XABLN,SPE_BUDAT_ZONE,WEVER,SPE_MDNUM_EWM,AWSYS,KNUMV,SPE_BUDAT_UHR,MBLNR,BLART,BLDAT,BUDAT,FRBNR,XCOMPL,FRATH,BFWMS,XBLNR,SPE_LOGSYS,LAST_UPDATED_DT_TS
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T03:28:55.000Z,VL02N               ,PR,2023,2023-07-04,0047498104,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:28:54.000Z,4958306517,WL,2023-07-03,2023-07-04,                ,,0.00,2,0047498104      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:28:57.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303513,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:29:01.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306484,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T03:29:00.000Z,VL02N               ,PR,2023,2023-07-04,0047498105,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:28:59.000Z,4958306518,WL,2023-07-03,2023-07-04,                ,,0.00,2,0047498105      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:29:11.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303514,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:29:15.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306545,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,497         , ,1970-01-01T03:29:23.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306546,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:29:26.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303515,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:29:30.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306547,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:29:33.000Z,VL02N               ,PR,2023,2023-07-04,8207250659,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:29:33.000Z,4958306530,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250659      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:29:42.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303736,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:29:53.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306548,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,S13467      , ,1970-01-01T03:30:00.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306539,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,14703       , ,1970-01-01T03:30:15.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303735,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,S10000455   , ,1970-01-01T03:30:16.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306531,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:30:21.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303737,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:30:31.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303738,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:30:41.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303739,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:30:51.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303740,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:31:01.000Z,MB1C                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306549,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:31:07.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306550,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:31:19.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303741,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:31:22.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306551,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10165       , ,1970-01-01T03:32:08.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,3,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306532,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:32:30.000Z,VL02N               ,PR,2023,2023-07-04,8207250660,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:32:30.000Z,4958306533,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250660      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,S13467      , ,1970-01-01T03:32:57.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306540,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10165       , ,1970-01-01T03:32:57.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,3,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306534,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T03:32:56.000Z,VL02N               ,PR,2023,2023-07-04,0047497976,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:32:56.000Z,4958306555,WL,2023-07-04,2023-07-04,                ,,0.00,2,0047497976      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:33:06.000Z,VL02N               ,PR,2023,2023-07-04,8207250661,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:33:06.000Z,4958306519,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250661      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,S13467      , ,1970-01-01T03:33:38.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306541,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:33:49.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303742,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:33:59.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306552,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:34:27.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303743,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,497         , ,1970-01-01T03:34:33.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306553,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:34:37.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303744,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:34:47.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303745,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:34:55.000Z,VL02N               ,PR,2023,2023-07-04,8207250662,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:34:55.000Z,4958306520,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250662      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:34:57.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303746,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
